"year","month","month_num","gov_gop","sen_gop","rep_gop","gov_dem","sen_dem","rep_dem","president","month_abb","close","unemployment"
2010,"May",5,24,41,177,26,57,254,"dem","May",1089.410034,9.6
2010,"June",6,24,41,178,26,57,255,"dem","Jun",1030.709961,9.4
2010,"July",7,24,41,178,26,56,255,"dem","Jul",1101.599976,9.4
2010,"August",8,24,41,178,26,57,255,"dem","Aug",1049.329956,9.5
2010,"September",9,24,41,178,26,57,255,"dem","Sep",1141.199951,9.5
2010,"October",10,24,41,178,26,57,255,"dem","Oct",1183.26001,9.4
2010,"November",11,24,41,178,27,59,255,"dem","Nov",1180.550049,9.8
2010,"December",12,24,41,178,27,59,255,"dem","Dec",1257.640015,9.3
2011,"January",1,29,47,241,21,51,193,"dem","Jan",1286.119995,9.2
2011,"February",2,29,47,241,21,51,193,"dem","Feb",1327.219971,9
2011,"March",3,29,47,241,21,51,192,"dem","Mar",1325.829956,9
2011,"April",4,29,47,241,21,51,192,"dem","Apr",1363.609985,9.1
2011,"May",5,29,47,240,21,51,192,"dem","May",1345.199951,9
2011,"June",6,29,47,240,21,51,193,"dem","Jun",1320.640015,9.1
2011,"July",7,29,47,240,21,51,192,"dem","Jul",1292.280029,9
2011,"August",8,29,47,240,21,51,193,"dem","Aug",1218.890015,9
2011,"September",9,29,47,242,21,51,193,"dem","Sep",1131.420044,9
2011,"October",10,29,47,242,21,51,193,"dem","Oct",1253.300049,8.8
2011,"November",11,29,47,242,21,51,193,"dem","Nov",1246.959961,8.6
2011,"December",12,29,47,242,21,51,193,"dem","Dec",1257.599976,8.5
2012,"January",1,29,47,242,21,51,192,"dem","Jan",1312.410034,8.3
2012,"February",2,29,47,242,21,51,192,"dem","Feb",1365.680054,8.3
2012,"March",3,29,47,242,21,51,191,"dem","Mar",1408.469971,8.2
2012,"April",4,29,47,242,21,51,190,"dem","Apr",1397.910034,8.2
2012,"May",5,29,47,242,21,51,190,"dem","May",1310.329956,8.2
2012,"June",6,29,47,242,21,51,191,"dem","Jun",1362.160034,8.2
2012,"July",7,29,47,242,21,51,191,"dem","Jul",1379.319946,8.2
2012,"August",8,29,47,242,21,51,191,"dem","Aug",1406.579956,8
2012,"September",9,29,47,242,21,51,191,"dem","Sep",1440.670044,7.8
2012,"October",10,29,47,242,21,51,191,"dem","Oct",1412.160034,7.8
2012,"November",11,29,47,243,21,51,194,"dem","Nov",1416.180054,7.7
2012,"December",12,29,47,243,21,51,194,"dem","Dec",1426.189941,7.9
2013,"January",1,30,45,232,20,53,200,"dem","Jan",1498.109985,8
2013,"February",2,30,45,232,20,53,200,"dem","Feb",1514.680054,7.7
2013,"March",3,30,45,232,20,53,200,"dem","Mar",1569.189941,7.5
2013,"April",4,30,45,232,20,53,201,"dem","Apr",1597.569946,7.6
2013,"May",5,30,45,233,20,53,201,"dem","May",1630.73999,7.5
2013,"June",6,30,46,234,20,52,201,"dem","Jun",1606.280029,7.5
2013,"July",7,30,46,234,20,52,201,"dem","Jul",1685.72998,7.3
2013,"August",8,30,46,234,20,53,201,"dem","Aug",1632.969971,7.2
2013,"September",9,30,46,234,20,53,201,"dem","Sep",1681.550049,7.2
2013,"October",10,30,46,234,20,53,201,"dem","Oct",1756.540039,7.2
2013,"November",11,30,46,234,20,54,201,"dem","Nov",1805.810059,7
2013,"December",12,30,46,234,20,54,201,"dem","Dec",1848.359985,6.7
2014,"January",1,29,45,232,21,53,200,"dem","Jan",1782.589966,6.6
2014,"February",2,29,45,232,21,53,200,"dem","Feb",1859.449951,6.7
2014,"March",3,29,45,233,21,53,199,"dem","Mar",1872.339966,6.6
2014,"April",4,29,45,233,21,53,199,"dem","Apr",1883.949951,6.2
2014,"May",5,29,45,233,21,53,199,"dem","May",1923.569946,6.3
2014,"June",6,29,45,233,21,53,199,"dem","Jun",1960.22998,6.1
2014,"July",7,29,45,234,21,53,199,"dem","Jul",1930.670044,6.2
2014,"August",8,29,45,234,21,53,199,"dem","Aug",2003.369995,6.1
2014,"September",9,29,45,234,21,53,199,"dem","Sep",1972.290039,5.9
2014,"October",10,29,45,234,21,53,199,"dem","Oct",2018.050049,5.7
2014,"November",11,29,45,235,21,53,201,"dem","Nov",2067.560059,5.8
2014,"December",12,29,45,235,21,53,201,"dem","Dec",2058.899902,5.6
2015,"January",1,31,54,245,18,44,188,"dem","Jan",1994.98999,5.7
2015,"February",2,31,54,245,18,44,188,"dem","Feb",2104.5,5.5
2015,"March",3,31,54,245,18,44,188,"dem","Mar",2067.889893,5.5
2015,"April",4,31,54,244,18,44,188,"dem","Apr",2085.51001,5.4
2015,"May",5,31,54,245,18,44,188,"dem","May",2107.389893,5.5
2015,"June",6,31,54,246,18,44,188,"dem","Jun",2063.110107,5.3
